basin,ncrmpRegion,region,subRegion,siteName,PRIMARY_SAMPLE_UNIT,YEAR,LAT_DEGREES,LON_DEGREES,latitudeFishSurvey,longitudeFishSurvey,latitudeBMU,longitudeBMU,perryDensity,density_ind_ha,deltaDensity,perryBiomass,biomass_kg_ha,deltaBiomass,bioerosion_kg_m2_yr1
atlantic,DRTO,DRTO,west,Bird Key Reef,2141,2016,24.600415,-82.873375,24.60041312,-82.87337354,24.60041312,-82.87337354,312.5,988.700565,-676.200565,24.61199875,33.26039904,-8.64840029,0.075124017
atlantic,DRTO,DRTO,west,Bird Key Reef,2142,2016,24.600005,-82.872275,24.600005,-82.872275,24.600005,-82.872275,830.9659091,2055.084746,-1224.118837,238.1844117,253.9404312,-15.7560195,0.764638303
atlantic,DRTO,DRTO,west,Bird Key Reef,2143,2016,24.61121,-82.87047,24.61121046,-82.87047,24.61121046,-82.87047,191.7613636,1278.248588,-1086.487224,18.80561037,33.90457,-15.09895963,0.275121631
atlantic,DRTO,DRTO,west,Bird Key Reef,2146,2016,24.59172,-82.881015,24.59171835,-82.88101318,24.59171835,-82.88101318,490.0568182,1716.101695,-1226.044877,72.20757016,101.8492478,-29.64167764,1.010767932
atlantic,DRTO,DRTO,west,Bird Key Reef,2147,2016,24.591505,-82.87434,24.59150648,-82.87433973,24.59150648,-82.87433973,312.5,1497.175141,-1184.675141,23.30550592,40.2925352,-16.98702928,0.325374768
atlantic,DRTO,DRTO,west,Bird Key Reef,2166,2016,24.589325,-82.884595,24.58932494,-82.88459494,24.58932494,-82.88459494,376.4204545,1137.00565,-760.5851955,14.60482504,16.45231695,-1.84749191,0.079288923
atlantic,DRTO,DRTO,west,Bird Key Reef,2166,2018,24.593225,-82.889665,24.59322542,-82.88966559,24.59322542,-82.88966559,56.81818182,127.1186441,-70.30046228,0.312417965,0.521127571,-0.208709606,0
atlantic,DRTO,DRTO,west,Bird Key Reef,2189,2018,24.582615,-82.89143,24.58261524,-82.89143049,24.58261524,-82.89143049,426.1363636,1341.80791,-915.6715464,35.65578578,47.37440435,-11.71861857,0.460412573
atlantic,DRTO,DRTO,west,Bird Key Reef,2229,2021,24.61165,-82.87114,24.61165,-82.87114,24.61165,-82.87114,738.6363636,1242.937853,-504.3014894,128.5007895,117.3988637,11.1019258,0.555098664
atlantic,DRTO,DRTO,west,Bird Key Reef,2258,2016,24.586495,-82.887555,24.58649908,-82.88755135,24.58649908,-82.88755135,553.9772727,2485.875706,-1931.898433,36.55357162,51.57259316,-15.01902154,0.300253312
atlantic,DRTO,DRTO,west,Bird Key Reef,2337,2018,24.59532,-82.885995,24.59531958,-82.88599518,24.59531958,-82.88599518,610.7954545,1087.570621,-476.7751665,40.30137878,50.01061672,-9.70923794,0.296308769
atlantic,DRTO,DRTO,west,Bird Key Reef,2341,2018,24.59544,-82.883945,24.59544,-82.883944,24.59544,-82.883944,568.1818182,1101.694915,-533.5130968,27.11083473,31.78090706,-4.67007233,0.169007581
atlantic,DRTO,DRTO,west,Bird Key Reef,2373,2021,24.58943,-82.88391,24.58943,-82.88391,24.58943,-82.88391,142.0454545,564.9717514,-422.9262969,24.06305582,25.38988362,-1.3268278,0.024315911
atlantic,DRTO,DRTO,west,Bird Key Reef,2551,2016,24.582925,-82.888405,24.58292487,-82.88840484,24.58292487,-82.88840484,482.9545455,1750.649718,-1267.695173,13.42656003,18.26574559,-4.83918556,0.082543627
atlantic,DRTO,DRTO,west,Bird Key Reef,2576,2016,24.598585,-82.87165,24.59858582,-82.87165051,24.59858582,-82.87165051,326.7045455,1016.949153,-690.2446075,15.16827549,20.12289249,-4.954617,0.10366611
atlantic,DRTO,DRTO,west,Bird Key Reef,2577,2016,24.59762,-82.870835,24.59761899,-82.87083412,24.59761899,-82.87083412,696.0227273,1878.531073,-1182.508346,95.53322683,117.9396376,-22.40641077,0.4316441
atlantic,DRTO,DRTO,west,Bird Key Reef,2580,2016,24.602735,-82.87376,24.60273717,-82.87375567,24.60273717,-82.87375567,411.9318182,1497.175141,-1085.243323,39.67212568,55.34907859,-15.67695291,0.107721804
atlantic,DRTO,DRTO,west,Bird Key Reef,2581,2016,24.61013,-82.87098,24.61012901,-82.87097967,24.61012901,-82.87097967,639.2045455,1737.288136,-1098.083591,26.11417995,49.00648684,-22.89230689,0.178422304
atlantic,DRTO,DRTO,west,Bird Key Reef,2770,2018,24.583015,-82.88912,24.58301576,-82.88912,24.58301576,-82.88912,838.0681818,1313.559322,-475.4911402,50.29888685,52.98895367,-2.69006682,0.543185583
atlantic,DRTO,DRTO,west,Bird Key Reef,2856,2018,24.60655,-82.873205,24.60654829,-82.87320449,24.60654829,-82.87320449,568.1818182,1412.429379,-844.2475608,24.09519732,26.37187853,-2.27668121,0.181972576
atlantic,DRTO,DRTO,west,Bird Key Reef,2857,2018,24.60508,-82.8739,24.60507991,-82.87389995,24.60507991,-82.87389995,724.4318182,1426.553672,-702.1218538,300.0858114,306.4320584,-6.346247,0.871690974
atlantic,FGB,FGB,east,East Buoy 3,7190,2018,27.9091,-93.60069,27.9091,-93.60069,27.9091,-93.60069,284.0909091,282.4858757,1.6050334,43.91425296,39.64425938,4.26999358,0.327584995
atlantic,FGB,FGB,east,East Buoy 3,7208,2018,27.9092,-93.60012,27.9092,-93.60012,27.9092,-93.60012,454.5454545,451.9774011,2.5680534,132.6770754,157.7571329,-25.0800575,1.396410302
atlantic,FGB,FGB,east,East Buoy 3,7246,2018,27.90907,-93.59922,27.90907,-93.59922,27.90907,-93.59922,397.7272727,395.480226,2.2470467,127.7637031,117.5623586,10.2013445,1.293891491
atlantic,FGB,FGB,east,East Buoy 3,7302,2018,27.90515,-93.59765,27.90515,-93.59765,27.90515,-93.59765,511.3636364,508.4745763,2.8890601,71.90315406,74.32326316,-2.4201091,0.709799863
atlantic,FGB,FGB,east,East Buoy 3,7304,2018,27.9058,-93.59762,27.9058,-93.59762,27.9058,-93.59762,227.2727273,225.9887006,1.2840267,94.96287287,159.5959423,-64.63306943,0.710228795
atlantic,FGB,FGB,east,East Buoy 3,7339,2018,27.90671,-93.59649,27.90671,-93.59649,27.90671,-93.59649,198.8636364,197.740113,1.1235234,11.96319913,11.93996887,0.02323026,0.184177671
atlantic,FGB,FGB,east,East Buoy 3,7400,2018,27.9096,-93.5973,27.9096,-93.5973,27.9096,-93.5973,312.5,310.7344633,1.7655367,38.39872232,43.63846729,-5.23974497,0.436985244
atlantic,FGB,FGB,east,East Buoy 3,7401,2018,27.9094,-93.5973,27.9094,-93.5973,27.9094,-93.5973,710.2272727,706.2146893,4.0125834,64.00197669,73.21628085,-9.21430416,0.494649446
atlantic,FGB,FGB,east,East Buoy 3,7402,2018,27.9094,-93.5975,27.9094,-93.5975,27.9094,-93.5975,965.9090909,960.4519774,5.4571135,272.6531951,233.8485252,38.8046699,2.186372567
atlantic,FGB,FGB,east,East Buoy 3,7403,2018,27.9096,-93.5975,27.9096,-93.5975,27.9096,-93.5975,369.3181818,367.2316384,2.0865434,107.7574397,118.6835494,-10.9261097,0.88742277
atlantic,FGB,FGB,east,East Buoy 3,7404,2018,27.9075,-93.5991,27.9075,-93.5991,27.9075,-93.5991,482.9545455,536.7231638,-53.7686183,32.36451032,25.23666672,7.1278436,0.136115199
atlantic,FGB,FGB,east,East Buoy 3,7405,2018,27.9073,-93.5991,27.9073,-93.5991,27.9073,-93.5991,482.9545455,480.2259887,2.7285568,283.7989444,267.1910231,16.6079213,2.931928111
atlantic,FGB,FGB,east,East Buoy 3,7406,2018,27.9073,-93.5994,27.9073,-93.5994,27.9073,-93.5994,255.6818182,254.2372881,1.4445301,89.16828152,99.18362525,-10.01534373,1.109131845
atlantic,FGB,FGB,east,East Buoy 3,7407,2018,27.9075,-93.5994,27.9075,-93.5994,27.9075,-93.5994,482.9545455,536.7231638,-53.7686183,56.69883954,57.55505,-0.85621046,0.295478476
atlantic,FGB,FGB,east,East Buoy 3,7408,2018,27.9087,-93.5997,27.9087,-93.5997,27.9087,-93.5997,397.7272727,423.7288136,-26.0015409,67.19442513,58.68742508,8.50700005,0.690850481
atlantic,FGB,FGB,east,East Buoy 3,7409,2018,27.9087,-93.5999,27.9087,-93.5999,27.9087,-93.5999,312.5,310.7344633,1.7655367,48.11029179,62.83456576,-14.72427397,0.523477607
atlantic,FGB,FGB,east,East Buoy 3,7410,2018,27.9089,-93.5999,27.9089,-93.5999,27.9089,-93.5999,482.9545455,593.220339,-110.2657935,49.5747319,98.17843881,-48.60370691,0.444679328
atlantic,FGB,FGB,east,East Buoy 3,9044,2022,27.90807,-93.60203,27.90807,-93.60203,27.90807,-93.60203,312.5,310.7344633,1.7655367,55.2840316,56.16186401,-0.87783241,0.400323831
atlantic,FGB,FGB,east,East Buoy 3,9045,2022,27.90875,-93.60218,27.90875,-93.60218,27.90875,-93.60218,1619.318182,1610.169492,9.14869,256.5593779,264.2670467,-7.7076688,2.835481441
atlantic,FGB,FGB,east,East Buoy 3,9046,2022,27.90995,-93.60215,27.90995,-93.60215,27.90995,-93.60215,397.7272727,451.9774011,-54.2501284,33.59428139,45.27076819,-11.6764868,0.497398665
atlantic,FGB,FGB,east,East Buoy 3,9048,2022,27.90948,-93.60183,27.90948,-93.60183,27.90948,-93.60183,994.3181818,1129.943503,-135.6253212,135.7305942,131.2283524,4.5022418,1.313296213
atlantic,FGB,FGB,east,East Buoy 3,9049,2022,27.91183,-93.60093,27.91183,-93.60093,27.91183,-93.60093,681.8181818,677.9661017,3.8520801,141.2360626,143.5905688,-2.3545062,1.270058948
atlantic,FGB,FGB,east,East Buoy 3,9050,2022,27.9073,-93.6006,27.9073,-93.6006,27.9073,-93.6006,653.4090909,706.2146893,-52.8055984,149.0261202,145.5919894,3.4341308,1.856393179
atlantic,FGB,FGB,east,East Buoy 3,9051,2022,27.91122,-93.6006,27.91122,-93.6006,27.91122,-93.6006,397.7272727,480.2259887,-82.498716,64.68487387,70.11344763,-5.42857376,0.813552196
atlantic,FGB,FGB,east,East Buoy 3,9052,2022,27.9115,-93.60038,27.9115,-93.60038,27.9115,-93.60038,511.3636364,508.4745763,2.8890601,183.0594023,190.4021427,-7.3427404,1.72961753
atlantic,FGB,FGB,east,East Buoy 3,9057,2022,27.9068,-93.6001,27.9068,-93.6001,27.9068,-93.6001,568.1818182,564.9717514,3.2100668,116.9648329,133.4696766,-16.5048437,0.850665693
atlantic,FGB,FGB,east,East Buoy 3,9058,2022,27.91127,-93.59983,27.91127,-93.59983,27.91127,-93.59983,653.4090909,649.7175141,3.6915768,184.388961,167.8519969,16.5369641,1.897597736
atlantic,FGB,FGB,east,East Buoy 3,9061,2022,27.9116,-93.5995,27.9116,-93.5995,27.9116,-93.5995,852.2727273,847.4576271,4.8151002,226.2272355,246.6491023,-20.4218668,2.08698397
atlantic,FGB,FGB,east,East Buoy 3,9064,2022,27.90683,-93.5991,27.90683,-93.5991,27.90683,-93.5991,539.7727273,536.7231638,3.0495635,160.5774014,152.4415683,8.1358331,1.661647267
atlantic,FGB,FGB,east,East Buoy 3,9065,2022,27.90873,-93.599,27.90873,-93.599,27.90873,-93.599,625,621.4689266,3.5310734,307.4979418,273.2280626,34.2698792,3.491891779
atlantic,FGB,FGB,east,East Buoy 3,9066,2022,27.9107,-93.59916,27.9107,-93.59916,27.9107,-93.59916,426.1363636,423.7288136,2.40755,110.996946,113.7637981,-2.7668521,1.330506315
atlantic,FGB,FGB,east,East Buoy 3,9068,2022,27.90873,-93.59863,27.90873,-93.59863,27.90873,-93.59863,795.4545455,790.960452,4.4940935,226.1393755,224.4438654,1.6955101,2.043277578
atlantic,FGB,FGB,east,East Buoy 3,9069,2022,27.90922,-93.59868,27.90922,-93.59868,27.90922,-93.59868,880.6818182,875.7062147,4.9756035,141.6156426,163.7846123,-22.1689697,1.484101088
atlantic,FGB,FGB,east,East Buoy 3,9070,2022,27.9094,-93.5985,27.9094,-93.5985,27.9094,-93.5985,625,621.4689266,3.5310734,317.4783281,289.6763819,27.8019462,3.531488023
atlantic,FGB,FGB,east,East Buoy 3,9071,2022,27.91053,-93.59882,27.91053,-93.59882,27.91053,-93.59882,511.3636364,508.4745763,2.8890601,166.0265931,165.8632611,0.163332,1.536755336
atlantic,FGB,FGB,east,East Buoy 3,9074,2022,27.90453,-93.59774,27.90453,-93.59774,27.90453,-93.59774,454.5454545,451.9774011,2.5680534,160.3718789,144.7891881,15.5826908,2.093729182
atlantic,FGB,FGB,east,East Buoy 3,9075,2022,27.90626,-93.59783,27.90626,-93.59783,27.90626,-93.59783,596.5909091,621.4689266,-24.8780175,98.14172674,115.1303039,-16.98857716,1.150528312
atlantic,FGB,FGB,east,East Buoy 3,9076,2022,27.90853,-93.59795,27.90853,-93.59795,27.90853,-93.59795,397.7272727,395.480226,2.2470467,145.9196985,150.7624371,-4.8427386,1.716787593
atlantic,FGB,FGB,east,East Buoy 3,9081,2022,27.9099,-93.5971,27.9099,-93.5971,27.9099,-93.5971,284.0909091,451.9774011,-167.886492,110.3680753,96.04213401,14.32594129,0.893884537
atlantic,FGB,FGB,east,East Buoy 3,9082,2022,27.90511,-93.59661,27.90511,-93.59661,27.90511,-93.59661,397.7272727,423.7288136,-26.0015409,91.47968096,100.7268192,-9.24713824,0.560305554
atlantic,FGB,FGB,east,East Buoy 3,9087,2022,27.90502,-93.59593,27.90502,-93.59593,27.90502,-93.59593,482.9545455,480.2259887,2.7285568,100.0215891,111.7275525,-11.7059634,0.916288319
atlantic,PR,PR,east,Culebra,1005,2016,18.32018,-65.3327,18.32018,-65.3327,18.32018,-65.3327,369.3181818,367.2316384,2.0865434,24.07222565,18.1454039,5.92682175,0.009201195
atlantic,PR,PR,east,Culebra,1009,2016,18.3269,-65.33095,18.3269,-65.33095,18.3269,-65.33095,3323.863636,4011.299435,-687.435799,151.3983709,151.2290101,0.1693608,1.105420521
atlantic,PR,PR,east,Culebra,1013,2016,18.31184,-65.31681,18.31184,-65.31681,18.31184,-65.31681,56.81818182,1045.19774,-988.3795582,1.475140158,2.11891209,-0.643771932,1.93E-04
atlantic,PR,PR,east,Culebra,1017,2016,18.32151,-65.32755,18.32151,-65.32755,18.32151,-65.32755,170.4545455,169.4915254,0.9630201,21.48712045,39.29485068,-17.80773023,0.004327276
atlantic,PR,PR,east,Fajardo,1020,2016,18.35498,-65.56694,18.35498,-65.56694,18.35498,-65.56694,965.9090909,1694.915254,-729.0061631,36.25655092,64.34547446,-28.08892354,0.209217261
atlantic,PR,PR,east,Fajardo,1029,2016,18.33913,-65.55685,18.33913,-65.55685,18.33913,-65.55685,511.3636364,706.2146893,-194.8510529,24.23537992,27.57973237,-3.34435245,0.010537876
atlantic,PR,PR,east,Fajardo,1031,2016,18.33812,-65.5616,18.33812,-65.5616,18.33812,-65.5616,937.5,1384.180791,-446.680791,41.82105404,51.89682571,-10.07577167,0.118800936
atlantic,PR,PR,east,Fajardo,1037,2016,18.34444,-65.56046,18.34444,-65.56046,18.34444,-65.56046,539.7727273,536.7231638,3.0495635,25.53834823,25.56585972,-0.02751149,0.015623865
atlantic,PR,PR,north,San Juan,2031,2016,18.46334,-66.05654,18.46334,-66.05654,18.46334,-66.05654,227.2727273,282.4858757,-55.2131484,1.195942785,0.320725876,0.875216909,0
atlantic,PR,PR,north,San Juan,2032,2016,18.46289,-66.00464,18.46289,-66.00464,18.46289,-66.00464,0,0,0,0,0,0,0
atlantic,PR,PR,north,San Juan,2046,2016,18.45371,-66.02283,18.45371,-66.02283,18.45371,-66.02283,56.81818182,56.49717514,0.32100668,1.586137576,0.83196774,0.754169836,6.47E-04
atlantic,PR,PR,south,La Parguera,3037,2016,17.92586,-67.08847,17.92586,-67.08847,17.92586,-67.08847,767.0454545,1045.19774,-278.1522855,52.69884198,64.70013751,-12.00129553,0.500075755
atlantic,PR,PR,south,La Parguera,3038,2016,17.93944,-67.03694,17.93944,-67.03694,17.93944,-67.03694,312.5,423.7288136,-111.2288136,11.3894682,13.57374164,-2.18427344,0.079396769
atlantic,PR,PR,south,La Parguera,3048,2016,17.92213,-66.99948,17.92213,-66.99948,17.92213,-66.99948,653.4090909,819.2090395,-165.7999486,55.41265172,51.01035271,4.40229901,0.44818755
atlantic,PR,PR,south,La Parguera,3049,2016,17.92854,-66.97656,17.92854,-66.97656,17.92854,-66.97656,681.8181818,988.700565,-306.8823832,33.64213219,40.15658633,-6.51445414,0.344318909
atlantic,PR,PR,south,La Parguera,3050,2016,17.94373,-67.07207,17.94373,-67.07207,17.94373,-67.07207,227.2727273,310.7344633,-83.461736,15.98552392,14.67370588,1.31181804,0.164139292
atlantic,PR,PR,south,Jabos Bay,3059,2016,17.8891,-66.27213,17.8891,-66.27213,17.8891,-66.27213,56.81818182,56.49717514,0.32100668,0.30747556,0.043069492,0.264406068,0
atlantic,PR,PR,south,Jabos Bay,3061,2016,17.912,-66.1142,17.912,-66.1142,17.912,-66.1142,823.8636364,847.4576271,-23.5939907,41.45507479,38.34768452,3.10739027,0.030974821
atlantic,PR,PR,south,Jabos Bay,3062,2016,17.9324,-66.0336,17.9324,-66.0336,17.9324,-66.0336,1051.136364,1186.440678,-135.304314,42.99883935,67.39187169,-24.39303234,0.11023095
atlantic,PR,PR,south,La Parguera,3077,2016,17.92023,-67.00885,17.92023,-67.00885,17.92023,-67.00885,852.2727273,1355.932203,-503.6594757,47.77529441,50.05641712,-2.28112271,0.243137703
atlantic,PR,PR,south,Jabos Bay,3090,2016,17.9265,-66.1299,17.9265,-66.1299,17.9265,-66.1299,28.40909091,28.24858757,0.16050334,0.16362259,0.015399209,0.148223381,0
atlantic,PR,PR,south,Jabos Bay,3091,2016,17.9366,-66.0406,17.9366,-66.0406,17.9366,-66.0406,738.6363636,762.7118644,-24.0755008,15.74382086,15.16288723,0.58093363,0.009924128
atlantic,PR,PR,south,La Parguera,3093,2016,17.91831,-67.10453,17.91831,-67.10453,17.91831,-67.10453,227.2727273,225.9887006,1.2840267,29.90857464,26.34334068,3.56523396,0.055656247
atlantic,PR,PR,south,Jabos Bay,3103,2016,17.94346,-66.07121,17.94346,-66.07121,17.94346,-66.07121,227.2727273,225.9887006,1.2840267,17.78374228,17.54971452,0.23402776,0.155655964
atlantic,PR,PR,south,Jabos Bay,3104,2016,17.9469,-66.0881,17.9469,-66.0881,17.9469,-66.0881,482.9545455,480.2259887,2.7285568,23.06564681,30.4547122,-7.38906539,0.083155029
atlantic,PR,PR,south,La Parguera,3105,2016,17.93189,-67.10159,17.93189,-67.10159,17.93189,-67.10159,426.1363636,734.4632768,-308.3269132,14.62806029,27.09490006,-12.46683977,0.108801076
atlantic,PR,PR,south,La Parguera,3106,2016,17.939,-67.0471,17.939,-67.0471,17.939,-67.0471,170.4545455,169.4915254,0.9630201,0.952081111,0.284065085,0.668016026,0
atlantic,PR,PR,south,Jabos Bay,3114,2016,17.9366,-66.0189,17.9366,-66.0189,17.9366,-66.0189,255.6818182,282.4858757,-26.8040575,6.173680174,3.38420113,2.789479044,0.002424615
atlantic,PR,PR,south,Jabos Bay,3193,2016,17.8852,-66.284,17.8852,-66.284,17.8852,-66.284,28.40909091,28.24858757,0.16050334,0.15373778,0.059622768,0.094115012,0
atlantic,PR,PR,south,La Parguera,6038,2019,17.9082416,-66.9966463,17.9082416,-66.9966463,17.9082416,-66.9966463,823.8636364,875.7062147,-51.8425783,88.97642651,108.7799215,-19.80349499,0.782872957
atlantic,PR,PR,south,La Parguera,6044,2019,17.9165737,-66.9724882,17.9165737,-66.9724882,17.9165737,-66.9724882,369.3181818,480.2259887,-110.9078069,51.55127524,46.9266926,4.62458264,0.026979013
atlantic,PR,PR,south,Jabos Bay,6045,2021,17.88837,-66.24729,17.88837,-66.24729,17.88837,-66.24729,113.6363636,112.9943503,0.6420133,0.614951121,0.097764181,0.51718694,0
atlantic,PR,PR,south,La Parguera,6050,2019,17.9219077,-67.0078175,17.9219077,-67.0078175,17.9219077,-67.0078175,568.1818182,564.9717514,3.2100668,28.6367954,29.20166006,-0.56486466,0.009922407
atlantic,PR,PR,south,La Parguera,6056,2021,17.90331,-67.00045,17.90331,-67.00045,17.90331,-67.00045,1335.227273,1779.661017,-444.433744,112.3581162,144.6315396,-32.2734234,0.531957245
atlantic,PR,PR,south,La Parguera,6058,2019,17.9288979,-67.1200519,17.9288979,-67.1200519,17.9288979,-67.1200519,426.1363636,649.7175141,-223.5811505,21.17951117,22.97696921,-1.79745804,0.223231799
atlantic,PR,PR,south,La Parguera,6062,2019,17.9303353,-67.0369808,17.9303353,-67.0369808,17.9303353,-67.0369808,255.6818182,254.2372881,1.4445301,29.5412274,29.8854348,-0.3442074,0.008206661
atlantic,PR,PR,south,Jabos Bay,6083,2021,17.91282,-66.24285,17.91282,-66.24285,17.91282,-66.24285,965.9090909,1045.19774,-79.2886491,215.9543382,212.6882092,3.266129,2.600933187
atlantic,PR,PR,south,La Parguera,6085,2019,17.9403658,-67.0916143,17.9403658,-67.0916143,17.9403658,-67.0916143,0,169.4915254,-169.4915254,0,0.031187571,-0.031187571,0
atlantic,PR,PR,south,La Parguera,6086,2021,17.92542,-67.0909,17.92542,-67.0909,17.92542,-67.0909,909.0909091,1638.418079,-729.3271699,49.65447404,74.28085412,-24.62638008,0.688310161
atlantic,PR,PR,south,La Parguera,6089,2021,17.92716,-67.08344,17.92716,-67.08344,17.92716,-67.08344,994.3181818,1779.661017,-785.3428352,58.94491247,56.99663701,1.94827546,0.460073829
atlantic,PR,PR,south,Jabos Bay,6097,2021,17.92131,-66.12521,17.92131,-66.12521,17.92131,-66.12521,397.7272727,395.480226,2.2470467,6.709195252,9.133058814,-2.423863562,0.001475027
atlantic,PR,PR,east,Culebra,6320,2019,18.30126,-65.31244,18.30126,-65.31244,18.30126,-65.31244,568.1818182,932.2033898,-364.0215716,32.05942923,32.32512836,-0.26569913,0.185178144
atlantic,PR,PR,east,Culebra,6330,2019,18.3041,-65.312,18.3041,-65.312,18.3041,-65.312,113.6363636,169.4915254,-55.8551618,22.65238768,24.61580249,-1.96341481,0.100296538
atlantic,PR,PR,east,Culebra,6344,2021,18.30559,-65.31516,18.30559,-65.31516,18.30559,-65.31516,965.9090909,1158.19209,-192.2829991,24.99478537,27.22048288,-2.22569751,0.175369116
atlantic,PR,PR,west,Rincon,6360,2019,18.3440651,-67.2660386,18.3440651,-67.2660386,18.3440651,-67.2660386,0,0,0,0,0,0,0
atlantic,PR,PR,west,Rincon,6365,2019,18.345446,-67.2688632,18.345446,-67.2688632,18.345446,-67.2688632,511.3636364,508.4745763,2.8890601,61.77166799,51.56043633,10.21123166,0.749326933
atlantic,PR,PR,east,Culebra,6367,2021,18.3145,-65.31828,18.3145,-65.31828,18.3145,-65.31828,113.6363636,395.480226,-281.8438624,0.644605551,0.432831469,0.211774082,0
atlantic,PR,PR,west,Rincon,6370,2019,18.3463537,-67.2693272,18.3463537,-67.2693272,18.3463537,-67.2693272,227.2727273,451.9774011,-224.7046738,14.41208489,19.1142813,-4.70219641,0.224999566
atlantic,PR,PR,west,Rincon,6371,2019,18.3463279,-67.2664891,18.3463279,-67.2664891,18.3463279,-67.2664891,170.4545455,169.4915254,0.9630201,3.511996913,5.170122994,-1.658126081,0.024511308
atlantic,PR,PR,west,Rincon,6375,2019,18.3468183,-67.2707418,18.3468183,-67.2707418,18.3468183,-67.2707418,397.7272727,395.480226,2.2470467,48.49064815,35.42430147,13.06634668,0.417892118
atlantic,PR,PR,west,Rincon,6377,2019,18.3477346,-67.2721519,18.3477346,-67.2721519,18.3477346,-67.2721519,681.8181818,677.9661017,3.8520801,42.68121501,42.24102164,0.44019337,0.069380038
atlantic,PR,PR,west,Rincon,6377,2021,18.34498,-67.26604,18.34498,-67.26604,18.34498,-67.26604,511.3636364,508.4745763,2.8890601,34.07861786,41.27563531,-7.19701745,0.065602105
atlantic,PR,PR,west,Rincon,6378,2019,18.3477174,-67.2702598,18.3477174,-67.2702598,18.3477174,-67.2702598,85.22727273,84.74576271,0.48151002,11.79963197,15.81174898,-4.01211701,0.030730509
atlantic,PR,PR,west,Rincon,6379,2019,18.3477131,-67.2697867,18.3477131,-67.2697867,18.3477131,-67.2697867,28.40909091,28.24858757,0.16050334,0.179276211,0.077891299,0.101384912,0
atlantic,PR,PR,west,Rincon,6380,2019,18.3476615,-67.2641104,18.3476615,-67.2641104,18.3476615,-67.2641104,56.81818182,56.49717514,0.32100668,7.18132204,10.7849604,-3.60363836,0.001442425
atlantic,PR,PR,west,Rincon,6385,2019,18.3499416,-67.266453,18.3499416,-67.266453,18.3499416,-67.266453,198.8636364,254.2372881,-55.3736517,41.87814308,51.51195537,-9.63381229,0.016771137
atlantic,PR,PR,west,Rincon,6385,2021,18.34676,-67.26694,18.34676,-67.26694,18.34676,-67.26694,965.9090909,1016.949153,-51.0400621,53.92687415,44.05806271,9.86881144,0.072633585
atlantic,PR,PR,west,Rincon,6386,2021,18.34686,-67.2651,18.34686,-67.2651,18.34686,-67.2651,227.2727273,451.9774011,-224.7046738,14.53482735,33.08843576,-18.55360841,0.004623681
atlantic,PR,PR,west,Rincon,6387,2019,18.3503933,-67.2664485,18.3503933,-67.2664485,18.3503933,-67.2664485,596.5909091,593.220339,3.3705701,160.6225964,169.2824383,-8.6598419,0.85197348
atlantic,PR,PR,west,Rincon,6389,2021,18.34783,-67.27162,18.34783,-67.27162,18.34783,-67.27162,482.9545455,480.2259887,2.7285568,42.2107145,50.73848537,-8.52777087,0.395210583
atlantic,PR,PR,east,Fajardo,6391,2019,18.33794,-65.55695,18.33794,-65.55695,18.33794,-65.55695,397.7272727,706.2146893,-308.4874166,35.47653782,44.85853554,-9.38199772,0.161661662
atlantic,PR,PR,east,Fajardo,6395,2019,18.34126,-65.57332,18.34126,-65.57332,18.34126,-65.57332,369.3181818,367.2316384,2.0865434,15.10636734,10.95844232,4.14792502,0.003767817
atlantic,PR,PR,east,Culebra,6395,2021,18.32128,-65.33337,18.32128,-65.33337,18.32128,-65.33337,454.5454545,875.7062147,-421.1607602,53.23443646,37.24607746,15.988359,0.364448828
atlantic,PR,PR,east,Fajardo,6398,2019,18.34248,-65.56769,18.34248,-65.56769,18.34248,-65.56769,28.40909091,28.24858757,0.16050334,0.15373778,0.012713785,0.141023995,0
atlantic,PR,PR,west,Rincon,6399,2021,18.35056,-67.26813,18.35056,-67.26813,18.35056,-67.26813,681.8181818,677.9661017,3.8520801,174.3383653,176.781109,-2.4427437,0.974811678
atlantic,PR,PR,west,Rincon,6400,2021,18.3503,-67.26704,18.3503,-67.26704,18.3503,-67.26704,284.0909091,282.4858757,1.6050334,34.06813653,33.21493096,0.85320557,0.111836398
atlantic,PR,PR,east,Fajardo,6402,2019,18.34369,-65.57078,18.34369,-65.57078,18.34369,-65.57078,454.5454545,2146.892655,-1692.347201,6.39794425,8.204773503,-1.806829253,0.001939692
atlantic,PR,PR,east,Fajardo,6403,2019,18.34462,-65.57417,18.34462,-65.57417,18.34462,-65.57417,511.3636364,1214.689266,-703.3256296,20.77162541,31.95267203,-11.18104662,0.220300377
atlantic,PR,PR,east,Culebra,6407,2021,18.32425,-65.33233,18.32425,-65.33233,18.32425,-65.33233,0,0,0,0,0,0,0
atlantic,PR,PR,east,Fajardo,6408,2019,18.34541,-65.56293,18.34541,-65.56293,18.34541,-65.56293,1250,1327.683616,-77.683616,41.72416848,27.62840644,14.09576204,0.24977188
atlantic,PR,PR,east,Culebra,6411,2021,18.33053,-65.33249,18.33053,-65.33249,18.33053,-65.33249,539.7727273,875.7062147,-335.9334874,50.01045309,52.98232316,-2.97187007,0.624276468
atlantic,PR,PR,east,Fajardo,6414,2019,18.34908,-65.5779,18.34908,-65.5779,18.34908,-65.5779,170.4545455,169.4915254,0.9630201,6.690856954,4.228828531,2.462028423,7.71E-04
